date,adjclose
2013-11-04,22.19072723388672
2013-11-05,21.978622436523438
2013-11-06,22.211931228637695
2013-11-07,21.93621063232422
2013-11-08,21.241594314575195
2013-11-11,21.241594314575195
2013-11-12,21.1567440032959
2013-11-13,21.26279067993164
2013-11-14,21.51201057434082
2013-11-15,21.644559860229492
2013-11-18,21.289289474487305
2013-11-19,21.071903228759766
2013-11-20,20.62650489807129
2013-11-21,20.631799697875977
2013-11-22,20.56287384033203
2013-11-25,20.29775619506836
2013-11-26,20.085643768310547
2013-11-27,20.42238426208496
2013-11-29,20.305171966552734
2013-12-02,20.171966552734375
2013-12-03,20.03343391418457
2013-12-04,19.644498825073242
2013-12-05,19.543256759643555
2013-12-06,19.75637435913086
2013-12-09,19.88958168029785
2013-12-10,19.9588565826416
2013-12-11,19.687118530273438
2013-12-12,19.80965805053711
2013-12-13,20.379751205444336
2013-12-16,20.358442306518555
2013-12-17,20.78468894958496
2013-12-18,21.168304443359375
2013-12-19,20.267881393432617
2013-12-20,20.054752349853516
2013-12-23,20.16130256652832
2013-12-24,20.315828323364258
2013-12-26,20.315828323364258
2013-12-27,20.171966552734375
2013-12-30,20.076662063598633
2013-12-31,19.98564910888672
2014-01-02,19.996355056762695
2014-01-03,20.199806213378906
2014-01-06,20.306886672973633
2014-01-07,20.408607482910156
2014-01-08,20.173032760620117
2014-01-09,20.226581573486328
2014-01-10,20.644168853759766
2014-01-13,20.499622344970703
2014-01-14,20.713775634765625
2014-01-15,20.756614685058594
2014-01-16,20.644168853759766
2014-01-17,20.56386375427246
2014-01-21,21.04035186767578
2014-01-22,21.16883659362793
2014-01-23,21.16883659362793
2014-01-24,21.16883659362793
2014-01-27,21.238445281982422
2014-01-28,21.709556579589844
2014-01-29,21.7042236328125
2014-01-30,21.925790786743164
2014-01-31,21.931167602539062
2014-02-03,21.361106872558594
2014-02-04,21.46865463256836
2014-02-05,21.603116989135742
2014-02-06,21.64613151550293
2014-02-07,21.81285858154297
2014-02-10,22.044097900390625
2014-02-11,22.060237884521484
2014-02-12,22.15167236328125
2014-02-13,22.307626724243164
2014-02-14,22.436689376831055
2014-02-18,22.818525314331055
2014-02-19,22.904573440551758
2014-02-20,23.0766658782959
2014-02-21,23.345558166503906
2014-02-24,23.61983871459961
2014-02-25,23.87797737121582
2014-02-26,23.931758880615234
2014-02-27,23.986818313598633
2014-02-28,23.986818313598633
2014-03-03,23.78702163696289
2014-03-04,23.938234329223633
2014-03-05,23.571033477783203
2014-03-06,23.085020065307617
2014-03-07,22.45863151550293
2014-03-10,22.37763023376465
2014-03-11,22.609830856323242
2014-03-12,22.75023078918457
2014-03-13,22.85283660888672
2014-03-14,22.85283660888672
2014-03-17,22.917621612548828
2014-03-18,22.8204345703125
2014-03-19,22.091442108154297
2014-03-20,21.994232177734375
2014-03-21,22.19403076171875
2014-03-24,22.01583480834961
2014-03-25,22.275033950805664
2014-03-26,22.021230697631836
2014-03-27,22.032045364379883
2014-03-28,22.1036319732666
2014-03-31,22.163305282592773
2014-04-01,21.98430824279785
2014-04-02,22.08193588256836
2014-04-03,21.91378402709961
2014-04-04,22.09821128845215
2014-04-07,22.515867233276367
2014-04-08,22.738258361816406
2014-04-09,22.678592681884766
2014-04-10,22.412824630737305
2014-04-11,22.472475051879883
2014-04-14,22.472475051879883
2014-04-15,23.0908260345459
2014-04-16,23.204729080200195
2014-04-17,22.721994400024414
2014-04-21,22.74369239807129
2014-04-22,23.009475708007812
2014-04-23,22.933528900146484
2014-04-24,23.183040618896484
