date,adjclose
2020-07-13,252.5399932861328
2020-07-14,253.61000061035156
2020-07-15,260.07000732421875
2020-07-16,258.2200012207031
2020-07-17,264.69000244140625
2020-07-20,278.8599853515625
2020-07-21,278.5199890136719
2020-07-22,278.1300048828125
2020-07-23,278.2200012207031
2020-07-24,274.1000061035156
2020-07-27,280.04998779296875
2020-07-28,276.92999267578125
2020-07-29,284.510009765625
2020-07-30,287.04998779296875
2020-07-31,290.0799865722656
2020-08-03,291.75
2020-08-04,291.4700012207031
2020-08-05,294.1099853515625
2020-08-06,297.4800109863281
2020-08-07,298.0
2020-08-10,298.7300109863281
2020-08-11,295.94000244140625
2020-08-12,312.20001220703125
2020-08-13,308.7200012207031
2020-08-14,307.9700012207031
2020-08-17,308.3800048828125
2020-08-18,304.04998779296875
2020-08-19,303.760009765625
2020-08-20,302.7900085449219
2020-08-21,308.55999755859375
2020-08-24,313.42999267578125
2020-08-25,319.29998779296875
2020-08-26,323.010009765625
2020-08-27,323.7300109863281
2020-08-28,326.2799987792969
2020-08-31,327.1000061035156
2020-09-01,334.7799987792969
2020-09-02,337.739990234375
2020-09-03,324.5
2020-09-04,316.29998779296875
2020-09-08,309.3500061035156
2020-09-09,318.9200134277344
2020-09-10,318.4700012207031
2020-09-11,314.95001220703125
2020-09-14,324.6199951171875
2020-09-15,334.9200134277344
2020-09-16,329.7099914550781
2020-09-17,322.20001220703125
2020-09-18,316.19000244140625
2020-09-21,314.29998779296875
2020-09-22,321.7300109863281
2020-09-23,314.75
2020-09-24,314.9800109863281
2020-09-25,322.95001220703125
2020-09-28,328.9599914550781
2020-09-29,325.55999755859375
2020-09-30,323.2799987792969
2020-10-01,334.1199951171875
2020-10-02,326.9200134277344
2020-10-05,333.7799987792969
2020-10-06,335.3399963378906
2020-10-07,344.32000732421875
2020-10-08,334.6400146484375
2020-10-09,337.25
2020-10-12,345.0799865722656
2020-10-13,348.760009765625
2020-10-14,346.8900146484375
2020-10-15,349.0400085449219
2020-10-16,350.57000732421875
2020-10-19,342.5799865722656
2020-10-20,345.6600036621094
2020-10-21,347.3599853515625
2020-10-22,337.260009765625
2020-10-23,339.04998779296875
2020-10-26,328.44000244140625
2020-10-27,326.7799987792969
2020-10-28,315.6700134277344
2020-10-29,317.0199890136719
2020-10-30,308.95001220703125
2020-11-02,313.70001220703125
2020-11-03,314.1199951171875
2020-11-04,328.8599853515625
2020-11-05,346.6300048828125
2020-11-06,342.2300109863281
2020-11-09,318.5400085449219
2020-11-10,312.6000061035156
2020-11-11,326.9700012207031
2020-11-12,332.7300109863281
2020-11-13,333.3800048828125
2020-11-16,322.82000732421875
2020-11-17,331.6199951171875
2020-11-18,327.92999267578125
2020-11-19,334.5799865722656
2020-11-20,341.010009765625
2020-11-23,335.69000244140625
2020-11-24,315.4599914550781
2020-11-25,318.6499938964844
2020-11-27,325.95001220703125
2020-11-30,322.3299865722656
2020-12-01,328.82000732421875
2020-12-02,323.5899963378906
2020-12-03,319.69000244140625
2020-12-04,324.92999267578125
2020-12-07,323.0799865722656
2020-12-08,329.4599914550781
2020-12-09,320.5799865722656
2020-12-10,322.760009765625
2020-12-11,321.20001220703125
2020-12-14,325.2200012207031
