date,adjclose
2022-05-16,181.1249237060547
2022-05-17,183.4175262451172
2022-05-18,177.58265686035156
2022-05-19,177.42291259765625
2022-05-20,174.76390075683594
2022-05-23,176.11688232421875
2022-05-24,173.15716552734375
2022-05-25,171.90753173828125
2022-05-26,175.4309539794922
2022-05-27,181.84689331054688
2022-05-31,179.39959716796875
2022-06-01,178.38856506347656
2022-06-02,181.21380615234375
2022-06-03,182.76341247558594
2022-06-06,187.05331420898438
2022-06-07,192.41094970703125
2022-06-08,188.44232177734375
2022-06-09,187.8659210205078
2022-06-10,184.70997619628906
2022-06-13,173.73959350585938
2022-06-14,171.32064819335938
2022-06-15,171.66082763671875
2022-06-16,163.46849060058594
2022-06-17,161.89051818847656
2022-06-21,164.52682495117188
2022-06-22,163.74256896972656
2022-06-23,164.41339111328125
2022-06-24,173.2198944091797
2022-06-27,175.87513732910156
2022-06-28,170.9332275390625
2022-06-29,169.6292724609375
2022-06-30,168.74105834960938
2022-07-01,171.54742431640625
2022-07-05,172.28448486328125
2022-07-06,172.9458770751953
2022-07-07,176.1302032470703
2022-07-08,175.42152404785156
2022-07-11,174.80734252929688
2022-07-12,174.8262481689453
2022-07-13,175.34597778320312
2022-07-14,176.84835815429688
2022-07-15,179.33343505859375
2022-07-18,172.9175262451172
2022-07-19,181.16656494140625
2022-07-20,181.78074645996094
2022-07-21,184.36033630371094
2022-07-22,183.0185546875
2022-07-25,184.75718688964844
2022-07-26,192.83616638183594
2022-07-27,198.1559600830078
2022-07-28,205.1955108642578
2022-07-29,206.9530487060547
2022-08-01,202.9371795654297
2022-08-02,200.72608947753906
2022-08-03,202.37966918945312
2022-08-04,202.37025451660156
2022-08-05,201.7560272216797
2022-08-08,202.3418426513672
2022-08-09,201.6898651123047
2022-08-10,206.09312438964844
2022-08-11,207.21762084960938
2022-08-12,210.2129364013672
2022-08-15,208.74832153320312
2022-08-16,208.62550354003906
2022-08-17,209.0034637451172
2022-08-18,211.5641326904297
2022-08-19,211.7342529296875
2022-08-22,208.33253479003906
2022-08-23,206.5373077392578
2022-08-24,205.42227172851562
2022-08-25,208.4743194580078
2022-08-26,199.3465118408203
2022-08-29,199.70559692382812
2022-08-30,196.4863739013672
2022-08-31,195.90708923339844
2022-09-01,197.73036193847656
2022-09-02,195.945068359375
2022-09-06,197.79685974121094
2022-09-07,203.7509765625
2022-09-08,208.53709411621094
2022-09-09,212.77239990234375
2022-09-12,213.70301818847656
2022-09-13,208.89791870117188
2022-09-14,208.0052947998047
2022-09-15,209.05935668945312
2022-09-16,208.07177734375
2022-09-19,215.57376098632812
2022-09-20,212.6204376220703
2022-09-21,215.69723510742188
2022-09-22,210.901611328125
2022-09-23,208.91693115234375
2022-09-26,208.81246948242188
2022-09-27,206.18199157714844
2022-09-28,210.81617736816406
2022-09-29,209.23033142089844
2022-09-30,211.76580810546875
2022-10-03,215.66873168945312
2022-10-04,224.19630432128906
2022-10-05,225.63031005859375
2022-10-06,223.1612548828125
2022-10-07,217.55848693847656
2022-10-10,218.52706909179688
2022-10-11,217.24510192871094
2022-10-12,214.06387329101562
2022-10-13,215.09898376464844
2022-10-14,206.69482421875
2022-10-17,212.45901489257812
2022-10-18,218.21372985839844
2022-10-19,206.74227905273438
2022-10-20,201.7472686767578
2022-10-21,205.91612243652344
2022-10-24,211.96524047851562
2022-10-25,225.39291381835938
2022-10-26,226.06710815429688
2022-10-27,227.3585968017578
2022-10-28,225.12698364257812
2022-10-31,225.5163116455078
2022-11-01,227.31109619140625
2022-11-02,223.51260375976562
2022-11-03,223.71206665039062
2022-11-04,225.88665771484375
2022-11-07,225.67774963378906
2022-11-08,230.19793701171875
2022-11-09,227.58653259277344
2022-11-10,241.5079803466797
2022-11-11,237.98486328125
2022-11-14,236.79783630371094
2022-11-15,237.06375122070312
2022-11-16,235.4019012451172
2022-11-17,237.21568298339844
2022-11-18,240.71978759765625
2022-11-21,241.00465393066406
2022-11-22,246.1326141357422
2022-11-23,243.17930603027344
2022-11-25,245.49639892578125
2022-11-28,236.9402618408203
2022-11-29,238.05636596679688
2022-11-30,242.34893798828125
2022-12-01,240.69866943359375
2022-12-02,238.36160278320312
2022-12-05,234.90847778320312
2022-12-06,234.10719299316406
2022-12-07,235.4044952392578
2022-12-08,239.35366821289062
2022-12-09,238.57147216796875
2022-12-12,243.3409881591797
2022-12-13,243.99916076660156
2022-12-14,237.3886260986328
2022-12-15,230.02447509765625
2022-12-16,221.95443725585938
2022-12-19,225.8654327392578
2022-12-20,225.07371520996094
2022-12-21,228.49826049804688
2022-12-22,223.9194793701172
2022-12-23,224.8543243408203
2022-12-27,226.008544921875
2022-12-28,223.69058227539062
2022-12-29,224.49183654785156
2022-12-30,223.86227416992188
2023-01-03,223.68101501464844
2023-01-04,218.73025512695312
2023-01-05,214.084716796875
2023-01-06,218.32008361816406
2023-01-09,220.71437072753906
2023-01-10,223.92904663085938
2023-01-11,225.8654327392578
2023-01-12,223.79551696777344
2023-01-13,225.52206420898438
2023-01-17,219.37890625
2023-01-18,217.46156311035156
2023-01-19,213.2453155517578
2023-01-20,214.3708953857422
2023-01-23,214.28504943847656
2023-01-24,218.86380004882812
2023-01-25,217.49017333984375
2023-01-26,220.24696350097656
2023-01-27,220.3805389404297
2023-01-30,219.2930450439453
2023-01-31,218.35821533203125
2023-02-01,227.36309814453125
2023-02-02,225.97991943359375
2023-02-03,230.1103515625
2023-02-06,231.0355987548828
2023-02-07,233.37269592285156
2023-02-08,228.04989624023438
2023-02-09,229.52845764160156
2023-02-10,231.62704467773438
2023-02-13,234.0499725341797
2023-02-14,234.10719299316406
2023-02-15,239.4395294189453
2023-02-16,238.7145538330078
2023-02-17,240.44114685058594
2023-02-21,237.26461791992188
2023-02-22,235.9863739013672
2023-02-23,238.6668701171875
2023-02-24,241.77659606933594
2023-02-27,241.2879638671875
2023-02-28,241.0100555419922
2023-03-01,239.18966674804688
2023-03-02,239.09378051757812
2023-03-03,242.44728088378906
2023-03-06,242.15985107421875
2023-03-07,239.38124084472656
2023-03-08,240.55978393554688
2023-03-09,236.49725341796875
2023-03-10,229.27288818359375
2023-03-13,227.06918334960938
2023-03-14,235.66368103027344
2023-03-15,224.54925537109375
2023-03-16,231.5245361328125
2023-03-17,225.13372802734375
2023-03-20,231.40953063964844
2023-03-21,231.8886260986328
2023-03-22,226.3697052001953
2023-03-23,221.94314575195312
2023-03-24,220.64004516601562
2023-03-27,223.7923126220703
2023-03-28,226.6092529296875
2023-03-29,229.96275329589844
2023-03-30,230.1064453125
2023-03-31,233.1245880126953
2023-04-03,234.11146545410156
2023-04-04,221.04248046875
2023-04-05,214.6325225830078
2023-04-06,212.01681518554688
2023-04-10,215.12118530273438
2023-04-11,215.1307373046875
2023-04-12,217.27699279785156
2023-04-13,217.10450744628906
2023-04-14,218.19679260253906
2023-04-17,221.80897521972656
2023-04-18,223.67735290527344
2023-04-19,222.41261291503906
2023-04-20,221.43533325195312
2023-04-21,220.9754180908203
2023-04-24,222.66171264648438
2023-04-25,248.55064392089844
2023-04-26,249.1350860595703
2023-04-27,255.81332397460938
2023-04-28,258.0458068847656
2023-05-01,261.4376220703125
2023-05-02,268.06787109375
2023-05-03,261.8303527832031
2023-05-04,258.227783203125
2023-05-05,260.6997985839844
2023-05-08,259.2338562011719
2023-05-09,259.57879638671875
2023-05-10,260.7956848144531
2023-05-11,261.3321533203125
2023-05-12,262.0699768066406
