date,adjclose
2011-05-02,15.859147071838379
2011-05-03,15.896692276000977
2011-05-04,15.887307167053223
2011-05-05,15.671407699584961
2011-05-06,15.995246887207031
2011-05-09,15.976479530334473
2011-05-10,16.06096076965332
2011-05-11,16.08443832397461
2011-05-12,16.309715270996094
2011-05-13,16.37542152404785
2011-05-16,16.211153030395508
2011-05-17,16.347265243530273
2011-05-18,16.370731353759766
2011-05-19,16.42235565185547
2011-05-20,16.53499984741211
2011-05-23,16.41766357421875
2011-05-24,16.366039276123047
2011-05-25,16.159528732299805
2011-05-26,16.248695373535156
2011-05-27,16.309715270996094
2011-05-31,16.41297721862793
2011-06-01,16.300331115722656
2011-06-02,16.154829025268555
2011-06-03,16.004636764526367
2011-06-06,15.98586654663086
2011-06-07,15.976479530334473
2011-06-08,15.98586654663086
2011-06-09,16.06096076965332
2011-06-10,15.859147071838379
2011-06-13,16.01403045654297
2011-06-14,16.079740524291992
2011-06-15,15.967092514038086
2011-06-16,16.098508834838867
2011-06-17,16.18299102783203
2011-06-20,16.33318328857422
2011-06-21,16.337879180908203
2011-06-22,16.26747703552246
2011-06-23,16.079740524291992
2011-06-24,16.23931884765625
2011-06-27,16.192384719848633
2011-06-28,16.343841552734375
2011-06-29,16.485841751098633
2011-06-30,16.6751708984375
2011-07-01,16.788768768310547
2011-07-05,16.85976791381836
2011-07-06,16.968637466430664
2011-07-07,17.006498336791992
2011-07-08,16.902362823486328
2011-07-11,16.807701110839844
2011-07-12,16.755638122558594
2011-07-13,16.73670196533203
2011-07-14,16.741432189941406
2011-07-15,16.741432189941406
2011-07-18,16.651500701904297
2011-07-19,16.68463134765625
2011-07-20,16.689363479614258
2011-07-21,16.788768768310547
2011-07-22,16.769840240478516
2011-07-25,16.580507278442383
2011-07-26,16.523704528808594
2011-07-27,16.343841552734375
2011-07-28,16.37224578857422
2011-07-29,16.272838592529297
2011-08-01,16.253908157348633
2011-08-02,16.15924644470215
2011-08-03,16.2349796295166
2011-08-04,15.988847732543945
2011-08-05,16.504776000976562
2011-08-08,15.955716133117676
2011-08-09,16.197111129760742
2011-08-10,15.524996757507324
2011-08-11,16.14031410217285
2011-08-12,16.282312393188477
2011-08-15,16.414838790893555
2011-08-16,16.1923885345459
2011-08-17,16.343841552734375
2011-08-18,16.003049850463867
2011-08-19,15.83265495300293
2011-08-22,15.879992485046387
2011-08-23,16.135583877563477
2011-08-24,16.197111129760742
2011-08-25,15.908387184143066
2011-08-26,16.069318771362305
2011-08-29,16.362775802612305
2011-08-30,16.42904281616211
2011-08-31,16.57577133178711
2011-09-01,16.476383209228516
2011-09-02,16.220781326293945
2011-09-06,16.130842208862305
2011-09-07,16.462169647216797
2011-09-08,16.594701766967773
2011-09-09,16.334383010864258
2011-09-12,16.211313247680664
2011-09-13,16.201852798461914
2011-09-14,16.343841552734375
2011-09-15,16.542644500732422
2011-09-16,16.594701766967773
2011-09-19,16.504776000976562
2011-09-20,16.339101791381836
2011-09-21,16.15452003479004
2011-09-22,15.955716133117676
2011-09-23,15.960453987121582
2011-09-26,16.21604347229004
2011-09-27,16.533172607421875
2011-09-28,16.337488174438477
2011-09-29,16.456802368164062
2011-09-30,16.02724838256836
2011-10-03,15.788605690002441
2011-10-04,15.683602333068848
2011-10-05,15.697919845581055
2011-10-06,16.01770782470703
2011-10-07,16.113162994384766
2011-10-10,16.370895385742188
2011-10-11,16.418624877929688
2011-10-12,16.514083862304688
2011-10-13,16.633398056030273
2011-10-14,16.814773559570312
2011-10-17,16.59522247314453
2011-10-18,16.819547653198242
2011-10-19,16.633398056030273
2011-10-20,16.733627319335938
2011-10-21,16.80045509338379
2011-10-24,16.83864402770996
2011-10-25,16.67158317565918
2011-10-26,16.71453857421875
2011-10-27,16.929319381713867
2011-10-28,16.89591407775879
2011-10-31,16.79090690612793
2011-11-01,16.494985580444336
2011-11-02,16.533172607421875
2011-11-03,17.077281951904297
2011-11-04,16.79090690612793
2011-11-07,16.86249542236328
2011-11-08,16.934091567993164
2011-11-09,16.590444564819336
2011-11-10,16.767045974731445
2011-11-11,16.977039337158203
2011-11-14,16.91023063659668
2011-11-15,16.934091567993164
2011-11-16,16.79090690612793
2011-11-17,16.68590545654297
2011-11-18,16.59522247314453
2011-11-21,16.370895385742188
2011-11-22,16.490222930908203
2011-11-23,16.337488174438477
2011-11-25,16.38043785095215
2011-11-28,16.652494430541992
2011-11-29,16.86249542236328
2011-11-30,17.253873825073242
2011-12-01,17.420921325683594
2011-12-02,17.420921325683594
2011-12-05,17.42569923400879
2011-12-06,17.42569923400879
2011-12-07,17.349336624145508
2011-12-08,17.253873825073242
2011-12-09,17.51637840270996
2011-12-12,17.382740020751953
2011-12-13,17.31591796875
2011-12-14,17.258642196655273
2011-12-15,17.40182876586914
2011-12-16,17.416149139404297
2011-12-19,17.28728485107422
2011-12-20,17.616609573364258
2011-12-21,17.826622009277344
2011-12-22,17.80752944946289
2011-12-23,18.01275634765625
2011-12-27,17.99366569519043
2011-12-28,17.921524047851562
2011-12-29,18.123531341552734
2011-12-30,17.96961212158203
2012-01-03,17.926326751708984
2012-01-04,17.984046936035156
2012-01-05,18.15239143371582
2012-01-06,18.061004638671875
2012-01-09,18.142770767211914
2012-01-10,18.287063598632812
2012-01-11,18.2437801361084
2012-01-12,18.38326072692871
2012-01-13,18.166826248168945
2012-01-17,18.339975357055664
2012-01-18,18.623760223388672
2012-01-19,18.614139556884766
2012-01-20,18.599706649780273
2012-01-23,18.50351333618164
2012-01-24,18.4217472076416
2012-01-25,18.45541763305664
2012-01-26,18.566036224365234
2012-01-27,18.50351333618164
2012-01-30,18.364025115966797
2012-01-31,18.4217472076416
2012-02-01,18.50351333618164
2012-02-02,18.55642318725586
2012-02-03,18.700708389282227
2012-02-06,18.614139556884766
2012-02-07,18.522750854492188
2012-02-08,18.537179946899414
2012-02-09,18.58527946472168
2012-02-10,18.55642318725586
2012-02-13,18.4698429107666
2012-02-14,18.517946243286133
2012-02-15,18.41693687438965
2012-02-16,18.392887115478516
2012-02-17,18.282257080078125
2012-02-21,18.55160903930664
2012-02-22,18.27263641357422
2012-02-23,18.26782989501953
2012-02-24,18.21973419189453
2012-02-27,18.23415756225586
2012-02-28,18.27745246887207
2012-02-29,18.311113357543945
2012-03-01,18.282257080078125
2012-03-02,18.397693634033203
2012-03-05,18.44579315185547
2012-03-06,18.407316207885742
2012-03-07,18.195682525634766
2012-03-08,18.23415756225586
2012-03-09,18.253402709960938
2012-03-12,18.33516502380371
2012-03-13,18.52755355834961
2012-03-14,18.35921287536621
2012-03-15,18.4217472076416
2012-03-16,18.460216522216797
2012-03-19,18.44579315185547
2012-03-20,18.44579315185547
2012-03-21,18.42656135559082
2012-03-22,18.378456115722656
2012-03-23,18.397693634033203
2012-03-26,18.580461502075195
2012-03-27,18.450599670410156
2012-03-28,18.40213966369629
2012-03-29,18.324596405029297
2012-03-30,18.42152214050293
2012-04-02,18.600845336914062
2012-04-03,18.557226181030273
2012-04-04,18.52330207824707
2012-04-05,18.436071395874023
2012-04-09,18.217966079711914
2012-04-10,17.941720962524414
2012-04-11,17.869020462036133
2012-04-12,17.999876022338867
2012-04-13,18.101655960083008
2012-04-16,18.2131290435791
2012-04-17,18.649311065673828
2012-04-18,18.53299331665039
2012-04-19,18.513608932495117
2012-04-20,18.678390502929688
2012-04-23,18.411834716796875
2012-04-24,18.59115219116211
2012-04-25,18.775314331054688
2012-04-26,18.901329040527344
2012-04-27,19.095184326171875
2012-04-30,19.32296371459961
2012-05-01,19.269662857055664
2012-05-02,19.24057960510254
2012-05-03,19.187267303466797
2012-05-04,19.022485733032227
2012-05-07,19.02734375
2012-05-08,18.98371696472168
2012-05-09,18.838321685791016
2012-05-10,18.930404663085938
2012-05-11,18.92072105407715
2012-05-14,18.92072105407715
2012-05-15,18.8140926361084
2012-05-16,18.712316513061523
2012-05-17,18.58629608154297
2012-05-18,18.654163360595703
2012-05-21,18.70262336730957
2012-05-22,18.809249877929688
2012-05-23,18.61054229736328
2012-05-24,18.751081466674805
2012-05-25,18.69292449951172
2012-05-29,18.731704711914062
2012-05-30,18.615386962890625
2012-05-31,18.547536849975586
2012-06-01,18.208282470703125
2012-06-04,18.247047424316406
2012-06-05,18.222816467285156
2012-06-06,18.406980514526367
2012-06-07,18.489381790161133
2012-06-08,18.53299331665039
2012-06-11,18.484519958496094
2012-06-12,18.60568618774414
2012-06-13,18.629919052124023
2012-06-14,18.765626907348633
2012-06-15,18.726848602294922
