date,adjclose
2019-03-13,35.304237365722656
2019-03-14,35.98870849609375
2019-03-15,36.943363189697266
2019-03-18,36.79927062988281
2019-03-19,35.61945343017578
2019-03-20,33.86324691772461
2019-03-21,35.01603317260742
2019-03-22,33.73716354370117
2019-03-25,32.82753372192383
2019-03-26,33.061702728271484
2019-03-27,32.602386474609375
2019-03-28,32.12504959106445
2019-03-29,32.31418991088867
2019-04-01,32.55734634399414
2019-04-02,32.152076721191406
2019-04-03,31.971946716308594
2019-04-04,32.44927215576172
2019-04-05,33.30486297607422
2019-04-08,33.18777847290039
2019-04-09,33.22380447387695
2019-04-10,32.359214782714844
2019-04-11,32.791507720947266
2019-04-12,33.27784729003906
2019-04-15,33.30486297607422
2019-04-16,33.51200485229492
2019-04-17,34.412620544433594
